2024-05-04 16:49:28,110,__main___datalog_Koopman,INFO,Datalog_time,time_delta_s, object_class, object_size, program_mode,x_mm,y_mm,z_mm,P_closure_psi,P_jaw1_psi,P_jaw2_psi,P_jaw3_psi,commanded_closure_pressure_psi, commanded_P_jaw1_psi, commanded_P_jaw2_psi, commanded_P_jaw3_psi,commanded_x_mm, commanded_y_mm,commanded_z_mm,sequence_num,target_P1_psi,target_P2_psi,target_P3_psi
2024-05-04 16:49:36,180,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.5065495967865,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.880226,0.020598,0.011443,0.025176,12.000000,0.000000,0.000000,0.000000,-0.25947195515624344,0.2972744930643404,-180.18,141,0.10288524373331795,0.025721310933329487,0.051442621866658975
2024-05-04 16:49:36,236,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.56237602233887,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.665091,0.025176,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.25547492709911035,0.2963783309803209,-180.18,142,0.10324789326738501,0.025811973316846253,0.051623946633692505
2024-05-04 16:49:36,293,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.6190230846405,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.436222,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2608485696968026,0.29850102081964935,-180.18,143,0.10360412816143189,0.02590103204035797,0.05180206408071594
2024-05-04 16:49:36,364,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.68960642814636,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.285170,0.020598,0.004577,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2601187511615408,0.2956162205979225,-180.18,144,0.10395369102990434,0.025988422757476086,0.05197684551495217
2024-05-04 16:49:36,428,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.7545793056488,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.292035,0.020598,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.25940305497759997,0.29670163089577,-180.18,145,0.1042963221188836,0.0260740805297209,0.0521481610594418
2024-05-04 16:49:36,484,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.80982661247253,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.392737,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.26166316424973873,0.2976257244776578,-180.18,146,0.10463175940121068,0.02615793985030267,0.05231587970060534
2024-05-04 16:49:36,540,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.86654925346375,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.465975,0.018310,0.004577,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2613145514514291,0.295754221146325,-180.18,147,0.10495973867643749,0.02623993466910937,0.05247986933821874
2024-05-04 16:49:36,595,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.92147707939148,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.285170,0.020598,0.013732,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2585057405546403,0.29517139659947744,-180.18,148,0.10527999367567856,0.02631999841891964,0.05263999683783928
2024-05-04 16:49:36,652,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,137.97842121124268,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.328654,0.025176,0.002289,0.036619,12.000000,0.000000,0.000000,0.000000,-0.25462919712449683,0.29586959397415635,-180.18,149,0.10559225617143597,0.026398064042858993,0.052796128085717986
2024-05-04 16:49:36,707,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.03328394889832,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.685688,0.025176,0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2541962998585578,0.29939335459760885,-180.18,150,0.10589625609246667,0.026474064023116667,0.052948128046233334
2024-05-04 16:49:36,764,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.0900514125824,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,10.786543,0.020598,0.004577,0.036619,12.000000,0.000000,0.000000,0.000000,-0.25964833782585495,0.29664533939697,-180.18,151,0.10619172164375956,0.02654793041093989,0.05309586082187978
2024-05-04 16:49:36,819,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.14510083198547,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,10.846048,0.025176,0.013732,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2533134726358437,0.29521776448260795,-180.18,152,0.10647837943168664,0.02661959485792166,0.05323918971584332
2024-05-04 16:49:36,875,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.2015199661255,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,17.810497,0.020598,0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2584498597999691,0.29950622459949,-180.18,153,0.10675595459438943,0.026688988648597357,0.05337797729719471
2024-05-04 16:49:36,931,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.25677704811096,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.019683,0.018310,0.002289,0.025176,12.000000,0.000000,0.000000,0.000000,-0.2593963977507736,0.29803579972059513,-180.18,154,0.10702417093745911,0.026756042734364778,0.053512085468729556
2024-05-04 16:49:36,988,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.313796043396,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,13.086664,0.018310,0.018310,0.025176,12.000000,0.000000,0.000000,0.000000,-0.2588606276353962,0.2959289215431692,-180.18,155,0.10728275107496542,0.026820687768741355,0.05364137553748271
2024-05-04 16:49:37,043,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.36907649040222,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,14.139458,0.020598,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2566079474235522,0.29565664029923844,-180.18,156,0.1075314165758855,0.026882854143971374,0.05376570828794275
2024-05-04 16:49:37,099,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.42498397827148,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,7.744888,0.018310,0.004577,0.020598,12.000000,0.000000,0.000000,0.000000,-0.25820543098342585,0.2988380766324237,-180.18,157,0.10776988811598068,0.02694247202899517,0.05388494405799034
2024-05-04 16:49:37,154,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.4803969860077,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,14.846659,0.025176,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.25142342108055354,0.2949270551579283,-180.18,158,0.1079978856351651,0.026999471408791276,0.05399894281758255
2024-05-04 16:49:37,211,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.53758835792542,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,7.941715,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2589272010332603,0.29781595761723917,-180.18,159,0.10821512850040546,0.027053782125101365,0.05410756425020273
2024-05-04 16:49:37,266,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.59234642982483,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,11.605889,0.013732,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.26112368141814873,0.2944328394217136,-180.18,160,0.10842133567418792,0.02710533391854698,0.05421066783709396
2024-05-04 16:49:37,323,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.649272441864,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,13.196522,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2531524833178277,0.29425403287346635,-180.18,161,0.10861622588858261,0.027154056472145652,0.054308112944291304
2024-05-04 16:49:37,378,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.70415687561035,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,12.301647,0.020598,0.004577,0.025176,12.000000,0.000000,0.000000,0.000000,-0.25351197662702785,0.29692008682083815,-180.18,162,0.10879951782493198,0.027199879456232996,0.05439975891246599
2024-05-04 16:49:37,451,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.77672028541565,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,11.326671,0.020598,0.004577,0.025176,12.000000,0.000000,0.000000,0.000000,-0.25292343526846095,0.2960529657505652,-180.18,163,0.10897093029918409,0.027242732574796022,0.054485465149592044
2024-05-04 16:49:37,529,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.85365748405457,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.907690,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2548648588574816,0.295173940352762,-180.18,164,0.109130182452887,0.02728254561322175,0.0545650912264435
2024-05-04 16:49:37,584,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.9105896949768,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.527769,0.013732,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2580166403027245,0.29436024709418085,-180.18,165,0.10927699394985446,0.027319248487463615,0.05463849697492723
2024-05-04 16:49:37,639,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,138.9646224975586,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.715441,0.020598,0.013732,0.025176,12.000000,0.000000,0.000000,0.000000,-0.24933837179077917,0.2923827609518699,-180.18,166,0.1094110851785082,0.02735277129462705,0.0547055425892541
2024-05-04 16:49:37,695,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.02152729034424,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,11.118401,0.020598,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2502972182478989,0.29415162538451206,-180.18,167,0.1095321774598955,0.027383044364973876,0.05476608872994775
2024-05-04 16:49:37,750,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.07652354240417,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,10.660666,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2515099267859177,0.2939034725462182,-180.18,168,0.10963999326137508,0.02740999831534377,0.05481999663068754
2024-05-04 16:49:37,807,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.13291931152344,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,15.233446,0.020598,0.011443,0.020598,12.000000,0.000000,0.000000,0.000000,-0.24746740965714514,0.29384659169696764,-180.18,169,0.109734256415958,0.0274335641039895,0.054867128207979
2024-05-04 16:49:37,862,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.18853282928467,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.793256,0.029753,0.013732,0.020598,12.000000,0.000000,0.000000,0.000000,-0.23876336282521998,0.2933894913811428,-180.18,170,0.1098146923472836,0.0274536730868209,0.0549073461736418
2024-05-04 16:49:37,919,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.2449278831482,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,14.757401,0.018310,0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2520735465311856,0.2937012871120589,-180.18,171,0.10988102830020333,0.02747025707505083,0.05494051415010166
2024-05-04 16:49:37,974,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.30057501792908,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,6.470095,0.020598,0.013732,0.032042,12.000000,0.000000,0.000000,0.000000,-0.24577463383034948,0.2878896825368207,-180.18,172,0.10993299357693928,0.02748324839423482,0.05496649678846964
2024-05-04 16:49:38,030,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.35649609565735,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,11.381599,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2450359570715146,0.2916090548133567,-180.18,173,0.10997031977877574,0.027492579944693934,0.05498515988938787
2024-05-04 16:49:38,087,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.4126579761505,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,11.191639,0.020598,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2437507230357669,0.28995911587783973,-180.18,174,0.10999274105323548,0.02749818526330887,0.05499637052661774
2024-05-04 16:49:38,143,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.46882700920105,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,12.255875,0.018310,0.013732,0.020598,12.000000,0.000000,0.000000,0.000000,-0.2445681191199105,0.29136923460995884,-180.18,175,0.10999999434668442,0.027499998586671105,0.05499999717334221
2024-05-04 16:49:38,198,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.52378463745117,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,12.278761,0.018310,0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2444015606248428,0.2881293313446227,-180.18,176,0.10999181966230023,0.02749795491557506,0.05499590983115012
2024-05-04 16:49:38,254,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.58059883117676,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,13.368172,0.013732,0.011443,0.032042,12.000000,0.000000,0.000000,0.000000,-0.24690645794950855,0.2870682281287392,-180.18,177,0.10996796032333221,0.027491990080833053,0.054983980161666106
2024-05-04 16:49:38,310,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.63574624061584,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.072322,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.23975807837682578,0.28727113000871535,-180.18,178,0.10992816324157192,0.02748204081039298,0.05496408162078596
2024-05-04 16:49:38,366,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.69186544418335,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,17.519835,0.018310,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.23942089881931528,0.2875862464535247,-180.18,179,0.10987217919094425,0.02746804479773606,0.05493608959547212
2024-05-04 16:49:38,422,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.74806380271912,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,8.909826,0.018310,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.23815399164706264,0.28656356779863834,-180.18,180,0.10979976308612074,0.027449940771530186,0.05489988154306037
2024-05-04 16:49:38,494,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.82025408744812,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,14.059353,0.020598,0.004577,0.032042,12.000000,0.000000,0.000000,0.000000,-0.23513583659209142,0.2854819534477331,-180.18,181,0.10971067426604733,0.027427668566511833,0.054855337133023666
2024-05-04 16:49:38,574,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.89961457252502,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,7.461093,0.020598,0.011443,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2338384097558393,0.2847825003003287,-180.18,182,0.1096046767822694,0.02740116919556735,0.0548023383911347
2024-05-04 16:49:38,630,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,139.95614743232727,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,7.401587,0.020598,0.004577,0.032042,12.000000,0.000000,0.000000,0.000000,-0.23245664768028107,0.28472995083807573,-180.18,183,0.10948153969192723,0.027370384922981807,0.05474076984596361
2024-05-04 16:49:38,685,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.01077008247375,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,16.670736,0.025176,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2261312134194267,0.2842011871773441,-180.18,184,0.10934103735528589,0.02733525933882147,0.05467051867764294
2024-05-04 16:49:38,741,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.0673382282257,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,10.019835,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.23273317317703318,0.2856043617042663,-180.18,185,0.10918294973765227,0.02729573743441307,0.05459147486882614
2024-05-04 16:49:38,797,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.12319207191467,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,10.955905,0.018310,-0.002289,0.025176,12.000000,0.000000,0.000000,0.000000,-0.22976168548923803,0.2832462805620688,-180.18,186,0.10900706271552342,0.027251765678880855,0.05450353135776171
2024-05-04 16:49:38,853,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.17935180664062,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,16.512817,0.020598,0.002289,0.020598,12.000000,0.000000,0.000000,0.000000,-0.22588732455789673,0.28330755758837955,-180.18,187,0.10881316838679805,0.027203292096699513,0.05440658419339903
2024-05-04 16:49:38,909,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.23482966423035,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,8.802258,0.018310,0.004577,0.020598,12.000000,0.000000,0.000000,0.000000,-0.22725605281660805,0.28256733059690775,-180.18,188,0.10860106538487425,0.027150266346218564,0.05430053269243713
2024-05-04 16:49:38,965,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.29096031188965,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,14.398077,0.020598,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2235157015193312,0.2779489215324943,-180.18,189,0.10837055919644425,0.027092639799111064,0.05418527959822213
2024-05-04 16:49:39,020,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.34651279449463,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,12.924168,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2220168362088149,0.2785340385414231,-180.18,190,0.10812146248278681,0.027030365620696703,0.054060731241393406
2024-05-04 16:49:39,077,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.40355038642883,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,7.360391,0.020598,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2198837404160741,0.27681880645187895,-180.18,191,0.10785359540434641,0.026963398851086604,0.05392679770217321
2024-05-04 16:49:39,132,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.4582052230835,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,16.956820,0.020598,0.002289,0.025176,12.000000,0.000000,0.000000,0.000000,-0.21796896532308346,0.2774188627008138,-180.18,192,0.10756678594837714,0.026891696487094285,0.05378339297418857
2024-05-04 16:49:39,188,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.51435256004333,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,9.829875,0.020598,0.002289,0.036619,12.000000,0.000000,0.000000,0.000000,-0.2169701455233951,0.2733924144296763,-180.18,193,0.10726087025941748,0.02681521756485437,0.05363043512970874
2024-05-04 16:49:39,243,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.56930804252625,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,10.660666,0.018310,0.011443,0.036619,12.000000,0.000000,0.000000,0.000000,-0.21643600855730688,0.2718638048828478,-180.18,194,0.1069356929723509,0.026733923243087723,0.05346784648617545
2024-05-04 16:49:39,299,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.62547969818115,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,17.892889,0.018310,0.004577,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2133981664225501,0.2725674689418741,-180.18,195,0.10659110754779494,0.026647776886948735,0.05329555377389747
2024-05-04 16:49:39,355,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.68119096755981,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,8.930425,0.020598,0.004577,0.036619,12.000000,0.000000,0.000000,0.000000,-0.20950803950572477,0.2705781337440669,-180.18,196,0.10622697660955002,0.026556744152387506,0.05311348830477501
2024-05-04 16:49:39,412,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.73710179328918,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,13.764114,0.013732,0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2135554399922736,0.2731350657194397,-180.18,197,0.10584317228382659,0.026460793070956647,0.05292158614191329
2024-05-04 16:49:39,467,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.79304242134094,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,13.521513,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.20594166874373793,0.2687251669055566,-180.18,198,0.10543957653995767,0.026359894134989417,0.052719788269978834
2024-05-04 16:49:39,538,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.86407566070557,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,7.744888,0.018310,0.013732,0.025176,12.000000,0.000000,0.000000,0.000000,-0.20483303864689517,0.26965182032965207,-180.18,199,0.10501608153229139,0.026254020383072847,0.052508040766145694
2024-05-04 16:49:39,617,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,140.94348764419556,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,10.708728,0.025176,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.19633368410474483,0.26777119464230026,-180.18,200,0.10457258994294547,0.026143147485736366,0.05228629497147273
2024-05-04 16:49:39,674,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.0003321170807,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,11.805005,0.020598,0.011443,0.025176,12.000000,0.000000,0.000000,0.000000,-0.1997326959577191,0.26844486375355336,-180.18,201,0.10410901532509373,0.026027253831273432,0.052054507662546864
2024-05-04 16:49:39,729,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.05529832839966,elastic,40.0,LQR,-0.262500,0.300000,-180.180000,8.703845,0.025176,0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.19257904715567176,0.26515426410481224,-180.18,202,0.10362528244644217,0.025906320611610544,0.05181264122322109
2024-05-04 16:49:39,785,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.11156105995178,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,17.318432,0.025176,0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.19158575883668805,0.26413290468209294,-180.18,203,0.1031213276325392,0.0257803319081348,0.0515606638162696
2024-05-04 16:49:39,841,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.16750311851501,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,9.646781,0.018310,0.004577,0.025176,12.000000,0.000000,0.000000,0.000000,-0.19496195949300266,0.264214991476581,-180.18,204,0.10259709910955306,0.025649274777388265,0.05129854955477653
2024-05-04 16:49:39,897,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.22358679771423,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,11.779829,0.018310,0.011443,0.032042,12.000000,0.000000,0.000000,0.000000,-0.19197452499365697,0.2585173192316952,-180.18,205,0.10205255734613594,0.025513139336533985,0.05102627867306797
2024-05-04 16:49:39,953,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.2788953781128,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,15.885719,0.020598,0.004577,0.036619,12.000000,0.000000,0.000000,0.000000,-0.18729308168866077,0.25718189272575387,-180.18,206,0.10148767539398258,0.025371918848495646,0.05074383769699129
2024-05-04 16:49:40,010,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.33583545684814,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,8.474977,0.020598,0.011443,0.025176,12.000000,0.000000,0.000000,0.000000,-0.18355513272389523,0.25904106857058457,-180.18,207,0.1009024392266786,0.02522560980666965,0.0504512196133393
2024-05-04 16:49:40,064,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.3905544281006,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,14.148611,0.025176,0.013732,0.020598,12.000000,0.000000,0.000000,0.000000,-0.17673138121125798,0.2582904999784301,-180.18,208,0.10029684807642095,0.025074212019105237,0.05014842403821047
2024-05-04 16:49:40,121,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.4475405216217,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,13.885414,0.018310,0.018310,0.020598,12.000000,0.000000,0.000000,0.000000,-0.18227375263063605,0.25755861956929016,-180.18,209,0.0996709147681814,0.02491772869204535,0.0498354573840907
2024-05-04 16:49:40,176,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.50254201889038,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,7.669362,0.020598,0.011443,0.025176,12.000000,0.000000,0.000000,0.000000,-0.1766655379487423,0.2526916922601565,-180.18,210,0.09902466605087094,0.024756166512717736,0.04951233302543547
2024-05-04 16:49:40,233,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.5589349269867,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,16.743973,0.020598,0.004577,0.025176,12.000000,0.000000,0.000000,0.000000,-0.17430761071370549,0.2529601457693608,-180.18,211,0.09835814292505138,0.024589535731262845,0.04917907146252569
2024-05-04 16:49:40,288,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.61419129371643,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,10.159445,0.020598,0.011443,0.036619,12.000000,0.000000,0.000000,0.000000,-0.17200678322007645,0.2477501090275784,-180.18,212,0.0976714009667286,0.02441785024168215,0.0488357004833643
2024-05-04 16:49:40,345,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.67039442062378,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,10.768233,0.018310,0.011443,0.032042,12.000000,0.000000,0.000000,0.000000,-0.1702361532716874,0.24798599025411006,-180.18,213,0.09696451064674962,0.024241127661687404,0.04848225532337481
2024-05-04 16:49:40,400,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.72634840011597,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,16.066525,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.16637406551829126,0.24741829662195736,-180.18,214,0.09623755764531453,0.02405938941132863,0.04811877882265726
2024-05-04 16:49:40,456,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.78203654289246,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,8.754196,0.018310,0.011443,0.025176,12.000000,0.000000,0.000000,0.000000,-0.16343808412286032,0.24667551217580452,-180.18,215,0.0954906431611029,0.023872660790275724,0.04774532158055145
2024-05-04 16:49:40,511,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.83702397346497,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,13.079798,0.018310,0.011443,0.020598,12.000000,0.000000,0.000000,0.000000,-0.16027218396208875,0.24607973961005083,-180.18,216,0.09472388421450262,0.023680971053625655,0.04736194210725131
2024-05-04 16:49:40,568,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.89384770393372,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,15.460024,0.018310,0.018310,0.025176,12.000000,0.000000,0.000000,0.000000,-0.1579150362991374,0.24241993217860835,-180.18,217,0.09393741394441933,0.023484353486104833,0.046968706972209666
2024-05-04 16:49:40,639,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,141.965473651886,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,8.257553,0.018310,0.011443,0.025176,12.000000,0.000000,0.000000,0.000000,-0.15477753681844875,0.24133868897302435,-180.18,218,0.09313138189813276,0.02328284547453319,0.04656569094906638
2024-05-04 16:49:40,700,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,142.02589893341064,elastic,40.0,LQR,-0.187500,0.275000,-180.180000,10.894111,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.14950527182938844,0.23966072735907543,-180.18,219,0.09230595431365707,0.023076488578414267,0.046152977156828534
