2024-06-19 10:00:50,611.611,__main___datalogs,INFO,time_delta_s,program_mode,x_mm,y_mm,z_mm,closure distance (mm), jaw force (N), current position 1, current position 2, currentDistance_mm, commandedPosition_mm, RawForceArray (count),ForceArray (N),A,B,X,Y,SL,SR,+,Stick In,Home,R,ZR,Axes 1, Axes 2,move_to_pre_grasp,move_to_grasp,grasp,lift_after_grasp,move_to_pre_release,move_to_release,release,lift_after_release,1,2,3,4,5,6,7,8,9,Mode
2024-06-19 10:01:00,755.755,__main___datalogs,INFO,10.143171072006226,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1981.000000, 1539.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:00,835.835,__main___datalogs,INFO,10.223921537399292,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1981.000000, 1539.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:00,931.931,__main___datalogs,INFO,10.31966519355774,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1981.000000, 1539.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:01,012.012,__main___datalogs,INFO,10.400449514389038,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1981.000000, 1539.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:01,107.107,__main___datalogs,INFO,10.495195388793945,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1981.000000, 1539.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:01,203.203,__main___datalogs,INFO,10.591936826705933,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1981.000000, 1539.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:01,299.299,__main___datalogs,INFO,10.68768048286438,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.062857, 1981.000000, 1539.000000, 0.000000, 0.000000, 1584.000000, 26.211429,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:01,396.396,__main___datalogs,INFO,10.783424615859985,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1981.000000, 1539.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:01,843.843,__main___datalogs,INFO,11.231757164001465,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.062857, 1872.000000, 1674.000000, 0.000000, 60.000000, 1584.000000, 26.211429,1,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:01,939.939,__main___datalogs,INFO,11.327823400497437,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1792.000000, 1754.000000, 0.000000, 60.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:02,035.035,__main___datalogs,INFO,11.423586130142212,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1738.000000, 1810.000000, 0.000000, 60.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:02,307.307,__main___datalogs,INFO,11.695361614227295,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1645.000000, 1913.000000, 0.000000, 30.000000, 1579.000000, 26.054286,0,1,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:02,595.595,__main___datalogs,INFO,11.982767581939697,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.094286, 1726.000000, 1848.000000, 0.000000, 0.000000, 1579.000000, 26.054286,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:02,691.691,__main___datalogs,INFO,12.079597473144531,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.094286, 1775.000000, 1792.000000, 0.000000, 0.000000, 1579.000000, 26.054286,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:02,787.787,__main___datalogs,INFO,12.175106763839722,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.062857, 1814.000000, 1745.000000, 0.000000, 0.000000, 1584.000000, 26.211429,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:02,883.883,__main___datalogs,INFO,12.271894454956055,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1845.000000, 1706.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:02,978.978,__main___datalogs,INFO,12.366891384124756,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1871.000000, 1674.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,076.076,__main___datalogs,INFO,12.464271306991577,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1891.000000, 1647.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,170.170,__main___datalogs,INFO,12.559015989303589,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1909.000000, 1627.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,268.268,__main___datalogs,INFO,12.656028747558594,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1922.000000, 1609.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,363.363,__main___datalogs,INFO,12.751501083374023,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1935.000000, 1595.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,460.460,__main___datalogs,INFO,12.848273277282715,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1944.000000, 1584.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,555.555,__main___datalogs,INFO,12.943020820617676,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1952.000000, 1574.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,651.651,__main___datalogs,INFO,13.039501428604126,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1957.000000, 1566.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,747.747,__main___datalogs,INFO,13.135210514068604,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1963.000000, 1561.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,843.843,__main___datalogs,INFO,13.231952667236328,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1967.000000, 1556.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:03,939.939,__main___datalogs,INFO,13.326698541641235,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1970.000000, 1552.000000, 0.000000, 0.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:04,035.035,__main___datalogs,INFO,13.423439741134644,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.094286, 1973.000000, 1548.000000, 0.000000, 0.000000, 1579.000000, 26.054286,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:04,130.130,__main___datalogs,INFO,13.518690824508667,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1975.000000, 1546.000000, 0.000000, 0.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:04,356.356,__main___datalogs,INFO,13.744104385375977,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1970.000000, 1564.000000, 0.000000, 20.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:04,450.450,__main___datalogs,INFO,13.83897590637207,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1952.000000, 1593.000000, 0.000000, 20.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:04,547.547,__main___datalogs,INFO,13.935931921005249,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1939.000000, 1619.000000, 0.000000, 20.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:04,642.642,__main___datalogs,INFO,14.03101372718811,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1927.000000, 1640.000000, 0.000000, 20.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:04,739.739,__main___datalogs,INFO,14.12792420387268,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1917.000000, 1657.000000, 0.000000, 20.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:04,850.850,__main___datalogs,INFO,14.238985300064087,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1908.000000, 1672.000000, 0.000000, 20.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:05,139.139,__main___datalogs,INFO,14.527947425842285,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.220000, 1851.000000, 1734.000000, 0.000000, 50.000000, 1584.000000, 26.211429,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:05,235.235,__main___datalogs,INFO,14.623027086257935,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.062857, 1772.000000, 1803.000000, 0.000000, 50.000000, 1584.000000, 26.211429,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:05,331.331,__main___datalogs,INFO,14.719999074935913,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1725.000000, 1849.000000, 0.000000, 50.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:05,427.427,__main___datalogs,INFO,14.81539511680603,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1684.000000, 1889.000000, 0.000000, 50.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:05,716.716,__main___datalogs,INFO,15.10405945777893,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.094286, 1656.000000, 1918.000000, 0.000000, 20.000000, 1579.000000, 26.054286,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:05,810.810,__main___datalogs,INFO,15.198830366134644,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.094286, 1691.000000, 1892.000000, 0.000000, 20.000000, 1579.000000, 26.054286,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:05,923.923,__main___datalogs,INFO,15.311809778213501,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1719.000000, 1867.000000, 0.000000, 20.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:06,019.019,__main___datalogs,INFO,15.406532287597656,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1748.000000, 1845.000000, 0.000000, 20.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:06,115.115,__main___datalogs,INFO,15.503273487091064,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1767.000000, 1830.000000, 0.000000, 20.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:06,211.211,__main___datalogs,INFO,15.59901762008667,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.062857, 1783.000000, 1818.000000, 0.000000, 20.000000, 1584.000000, 26.211429,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:06,307.307,__main___datalogs,INFO,15.69536566734314,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1795.000000, 1807.000000, 0.000000, 20.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:06,659.659,__main___datalogs,INFO,16.04718041419983,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.094286, 1748.000000, 1842.000000, 0.000000, 60.000000, 1584.000000, 26.211429,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:06,755.755,__main___datalogs,INFO,16.143920421600342,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1690.000000, 1895.000000, 0.000000, 60.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:06,851.851,__main___datalogs,INFO,16.23932409286499,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1656.000000, 1925.000000, 0.000000, 60.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:06,963.963,__main___datalogs,INFO,16.351980924606323,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.062857, 1629.000000, 1950.000000, 0.000000, 60.000000, 1584.000000, 26.211429,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:07,187.187,__main___datalogs,INFO,16.575342416763306,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1585.000000, 1990.000000, 0.000000, 40.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:07,283.283,__main___datalogs,INFO,16.671178817749023,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1585.000000, 1986.000000, 0.000000, 40.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:07,378.378,__main___datalogs,INFO,16.76694965362549,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.062857, 1585.000000, 1985.000000, 0.000000, 40.000000, 1584.000000, 26.211429,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:07,475.475,__main___datalogs,INFO,16.86372447013855,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, 0.000000, 1585.000000, 1983.000000, 0.000000, 40.000000, 1582.000000, 26.148571,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:07,955.955,__main___datalogs,INFO,17.343347787857056,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.408571, 1740.000000, 1833.000000, 0.000000, -20.000000, 1581.000000, 26.117143,0,1,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:08,068.068,__main___datalogs,INFO,17.455036640167236,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.094286, 1803.000000, 1756.000000, 0.000000, -20.000000, 1579.000000, 26.054286,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-06-19 10:01:08,162.162,__main___datalogs,INFO,17.55049729347229,JoyConState.NORMAL,0.000000,0.000000,0.000000,0.000000, -0.031429, 1838.000000, 1715.000000, 0.000000, -20.000000, 1581.000000, 26.117143,0,0,0,0,0,0,0,0,0,0,0,0.0025634765625,-0.016632080078125,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
